medal_date,medal_type,medal_code,name,gender,country,country_code,nationality,discipline,event,code
8/10/2024,Silver Medal,2,BIENIEK Mateusz,Male,Poland,POL,Poland,Volleyball,Men,1902869
8/10/2024,Silver Medal,2,FORNAL Tomasz,Male,Poland,POL,Poland,Volleyball,Men,1902875
8/10/2024,Silver Medal,2,HUBER Norbert,Male,Poland,POL,Poland,Volleyball,Men,1902880
8/10/2024,Silver Medal,2,BOLADZ Bartlomiej,Male,Poland,POL,Poland,Volleyball,Men,1902870
8/10/2024,Bronze Medal,3,DUARTE ALECRIM Diana,Female,Brazil,BRA,Brazil,Volleyball,Women,1964076
8/10/2024,Bronze Medal,3,ALEXANDRE COSTA NUNES Nyeme Victor,Female,Brazil,BRA,Brazil,Volleyball,Women,1964152
8/10/2024,Bronze Medal,3,SILVA CARNEIRO Macris Fernanda,Female,Brazil,BRA,Brazil,Volleyball,Women,1964140
8/10/2024,Bronze Medal,3,DAHER de MENEZES Thaisa,Female,Brazil,BRA,Brazil,Volleyball,Women,1964180
8/10/2024,Bronze Medal,3,MONTIBELLER Rosamaria,Female,Brazil,BRA,Brazil,Volleyball,Women,1964167
8/10/2024,Bronze Medal,3,RATZKE Roberta Silva,Female,Brazil,BRA,Brazil,Volleyball,Women,1964169
8/10/2024,Bronze Medal,3,BRAGA GUIMARAES Gabriela,Female,Brazil,BRA,Brazil,Volleyball,Women,1964094
8/10/2024,Bronze Medal,3,MENEZES OLIVEIRA de SOUZA Ana Cris,Female,Brazil,BRA,Brazil,Volleyball,Women,1964065
8/10/2024,Bronze Medal,3,da SILVA Ana Carolina,Female,Brazil,BRA,Brazil,Volleyball,Women,1964063
8/10/2024,Bronze Medal,3,BERGMANN Julia Isabelle,Female,Brazil,BRA,Brazil,Volleyball,Women,1964106
8/10/2024,Bronze Medal,3,LEMES SANTOS Tainara,Female,Brazil,BRA,Brazil,Volleyball,Women,1964183
8/10/2024,Bronze Medal,3,GERALDO TEIXEIRA Lorenne,Female,Brazil,BRA,Brazil,Volleyball,Women,1964136
8/10/2024,Bronze Medal,3,ARAUJO Natalia,Female,Brazil,BRA,Brazil,Volleyball,Women,1964151
8/10/2024,Gold Medal,1,ESTER RAMOS Laura,Female,Spain,ESP,Spain,Water Polo,Women,1954878
8/10/2024,Gold Medal,1,PIRALKOVA COELLO Isabel,Female,Spain,ESP,Spain,Water Polo,Women,1954897
8/10/2024,Gold Medal,1,ESPAR LLAQUET Anni,Female,Spain,ESP,Spain,Water Polo,Women,1954877
8/10/2024,Gold Medal,1,ORTIZ Bea,Female,Spain,ESP,Spain,Water Polo,Women,1954893
8/10/2024,Gold Medal,1,PEREZ VIVAS Nona,Female,Spain,ESP,Spain,Water Polo,Women,1954895
8/10/2024,Gold Medal,1,CRESPI BARRIGA Paula,Female,Spain,ESP,Spain,Water Polo,Women,1954875
8/10/2024,Gold Medal,1,RUIZ BARRIL Elena,Female,Spain,ESP,Spain,Water Polo,Women,1954900
8/10/2024,Gold Medal,1,PENA Pili,Female,Spain,ESP,Spain,Water Polo,Women,1954894
8/10/2024,Gold Medal,1,FORCA ARIZA Judith,Female,Spain,ESP,Spain,Water Polo,Women,1954880
8/10/2024,Gold Medal,1,CAMUS Paula,Female,Spain,ESP,Spain,Water Polo,Women,1954874
8/10/2024,Gold Medal,1,GARCIA GODOY Maica,Female,Spain,ESP,Spain,Water Polo,Women,1954881
8/10/2024,Gold Medal,1,LEITON ARRONES Paula,Female,Spain,ESP,Spain,Water Polo,Women,1954886
8/10/2024,Gold Medal,1,TERRE Martina,Female,Spain,ESP,Spain,Water Polo,Women,1954903
8/10/2024,Silver Medal,2,PALM Gabriella,Female,Australia,AUS,Australia,Water Polo,Women,1947514
8/10/2024,Silver Medal,2,GOFERS Keesja,Female,Australia,AUS,Australia,Water Polo,Women,1947523
8/10/2024,Silver Medal,2,ARMIT Elle,Female,Australia,AUS,Australia,Water Polo,Women,1947513
8/10/2024,Silver Medal,2,HALLIGAN Bronte,Female,Australia,AUS,Australia,Water Polo,Women,1947506
8/10/2024,Silver Medal,2,GREEN Sienna,Female,Australia,AUS,Australia,Water Polo,Women,1947540
8/10/2024,Silver Medal,2,ANDREWS Abby,Female,Australia,AUS,Australia,Water Polo,Women,1947497
8/10/2024,Silver Medal,2,ANDREWS Charlize,Female,Australia,AUS,Australia,Water Polo,Women,1947508
8/10/2024,Silver Medal,2,HEARN Sienna,Female,Australia,AUS,Australia,Water Polo,Women,1947541
8/10/2024,Silver Medal,2,ARANCINI Zoe,Female,Australia,AUS,Australia,Water Polo,Women,1947546
8/10/2024,Silver Medal,2,WILLIAMS Alice,Female,Australia,AUS,Australia,Water Polo,Women,1947498
8/10/2024,Silver Medal,2,KEARNS Tilly,Female,Australia,AUS,Australia,Water Polo,Women,1947528
8/10/2024,Silver Medal,2,JACKOVICH Danijela,Female,Australia,AUS,Australia,Water Polo,Women,1947512
8/10/2024,Silver Medal,2,LONGMAN Genevieve,Female,Australia,AUS,Australia,Water Polo,Women,1947515
8/10/2024,Bronze Medal,3,AARTS Laura,Female,Netherlands,NED,Netherlands,Water Polo,Women,1968845
8/10/2024,Bronze Medal,3,WOLVES Iris,Female,Netherlands,NED,Netherlands,Water Polo,Women,1968848
8/10/2024,Bronze Medal,3,SLEEKING Brigitte,Female,Netherlands,NED,Netherlands,Water Polo,Women,1968857
8/10/2024,Bronze Medal,3,van der SLOOT Sabrina,Female,Netherlands,NED,Netherlands,Water Polo,Women,1968858
8/10/2024,Bronze Medal,3,KEUNING Maartje,Female,Netherlands,NED,Netherlands,Water Polo,Women,1968860
8/10/2024,Bronze Medal,3,van de KRAATS Simone,Female,Netherlands,NED,Netherlands,Water Polo,Women,1968855
8/10/2024,Bronze Medal,3,ROGGE Bente,Female,Netherlands,NED,Netherlands,Water Polo,Women,1968851
8/10/2024,Bronze Medal,3,SEVENICH Vivian,Female,Netherlands,NED,Netherlands,Water Polo,Women,1968847
8/10/2024,Bronze Medal,3,JOUSTRA Kittylynn,Female,Netherlands,NED,Netherlands,Water Polo,Women,1968856
8/10/2024,Bronze Medal,3,ROGGE Lieke,Female,Netherlands,NED,Netherlands,Water Polo,Women,1968850
8/10/2024,Bronze Medal,3,MOOLHUIJZEN Lola,Female,Netherlands,NED,Netherlands,Water Polo,Women,1968854
8/10/2024,Bronze Medal,3,TEN BROEK Nina,Female,Netherlands,NED,Netherlands,Water Polo,Women,1968853
8/10/2024,Bronze Medal,3,BUIS Sarah,Female,Netherlands,NED,Netherlands,Water Polo,Women,1968846
8/11/2024,Gold Medal,1,LOYD Jewell,Female,United States,USA,United States,Basketball,Women,1954742
8/11/2024,Gold Medal,1,PLUM Kelsey,Female,United States,USA,United States,Basketball,Women,1954748
8/11/2024,Gold Medal,1,IONESCU Sabrina,Female,United States,USA,United States,Basketball,Women,1954739
8/11/2024,Gold Medal,1,COPPER Kahleah,Female,United States,USA,United States,Basketball,Women,1954730
8/11/2024,Gold Medal,1,GRAY Chelsea,Female,United States,USA,United States,Basketball,Women,1954734
8/11/2024,Gold Medal,1,WILSON A'ja,Female,United States,USA,United States,Basketball,Women,1954757
8/11/2024,Gold Medal,1,STEWART Breanna,Female,United States,USA,United States,Basketball,Women,1954752
8/11/2024,Gold Medal,1,COLLIER Napheesa,Female,United States,USA,United States,Basketball,Women,1954729
8/11/2024,Gold Medal,1,TAURASI Diana,Female,United States,USA,United States,Basketball,Women,1954753
8/11/2024,Gold Medal,1,YOUNG Jackie,Female,United States,USA,United States,Basketball,Women,1954758
8/11/2024,Gold Medal,1,THOMAS Alyssa,Female,United States,USA,United States,Basketball,Women,1954754
8/11/2024,Gold Medal,1,GRINER Brittney,Female,United States,USA,United States,Basketball,Women,1954735
8/11/2024,Silver Medal,2,FAUTHOUX Marine,Female,France,FRA,France,Basketball,Women,1573445
8/11/2024,Silver Medal,2,CHERY Alexia,Female,France,FRA,France,Basketball,Women,1573442
8/11/2024,Silver Medal,2,MICHEL BOURY Sarah,Female,France,FRA,France,Basketball,Women,1573452
8/11/2024,Silver Medal,2,AYAYI Valeriane,Female,France,FRA,France,Basketball,Women,1573439
8/11/2024,Silver Medal,2,RUPERT Iliana,Female,France,FRA,France,Basketball,Women,1573454
8/11/2024,Silver Medal,2,SALAUN Janelle,Female,France,FRA,France,Basketball,Women,1573455
8/11/2024,Silver Medal,2,MALONGA Dominique,Female,France,FRA,France,Basketball,Women,1573451
8/11/2024,Silver Medal,2,WILLIAMS Gabby,Female,France,FRA,France,Basketball,Women,1573457
8/11/2024,Silver Medal,2,BADIANE Marieme,Female,France,FRA,France,Basketball,Women,1573440
8/11/2024,Silver Medal,2,JOHANNES Marine,Female,France,FRA,France,Basketball,Women,1573448
8/11/2024,Silver Medal,2,LACAN Leila,Female,France,FRA,France,Basketball,Women,1573449
8/11/2024,Silver Medal,2,BERNIES Romane,Female,France,FRA,France,Basketball,Women,1573441
8/11/2024,Bronze Medal,3,MELBOURNE Jade,Female,Australia,AUS,Australia,Basketball,Women,1939955
8/11/2024,Bronze Medal,3,WALLACE Kristy,Female,Australia,AUS,Australia,Basketball,Women,1939956
8/11/2024,Bronze Medal,3,TALBOT Steph,Female,Australia,AUS,Australia,Basketball,Women,1939970
8/11/2024,Bronze Medal,3,MADGEN Tess,Female,Australia,AUS,Australia,Basketball,Women,1939971
8/11/2024,Bronze Medal,3,SMITH Alanna,Female,Australia,AUS,Australia,Basketball,Women,1939943
8/11/2024,Bronze Medal,3,MAGBEGOR Ezi,Female,Australia,AUS,Australia,Basketball,Women,1939952
8/11/2024,Bronze Medal,3,TOLO Marianna,Female,Australia,AUS,Australia,Basketball,Women,1939964
8/11/2024,Bronze Medal,3,GEORGE Cayla,Female,Australia,AUS,Australia,Basketball,Women,1939948
8/11/2024,Bronze Medal,3,ATWELL Amy,Female,Australia,AUS,Australia,Basketball,Women,1939946
8/11/2024,Bronze Medal,3,BORLASE Isobel,Female,Australia,AUS,Australia,Basketball,Women,1939954
8/11/2024,Bronze Medal,3,JACKSON Lauren,Female,Australia,AUS,Australia,Basketball,Women,1939959
8/11/2024,Bronze Medal,3,WHITCOMB Sami,Female,Australia,AUS,Australia,Basketball,Women,1939967
